2026-01-12 08:18:03 E830 ptp4l[1222108.902]: port 1 (ens2f2): INITIALIZING to LISTENING on INIT_COMPLETE
2026-01-12 08:18:03 E830 ptp4l[1222108.902]: port 0 (/var/run/ptp4lmon/ptp4l.0.socket): INITIALIZING to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED)
2026-01-12 08:18:03 E830 ptp4l[1222108.902]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
2026-01-12 08:18:10 E830 ptp4l[1222114.998]: selected local clock 40a6b7.fffe.821f4e as best master
2026-01-12 08:19:14 E830 ptp4l[1222179.793]: port 1 (ens2f2): new foreign master c0470e.fffe.d06cc1-3
2026-01-12 08:19:15 E830 ptp4l[1222180.043]: selected best master clock c0470e.fffe.d06cc1
2026-01-12 08:19:15 E830 ptp4l[1222180.043]: port 1 (ens2f2): LISTENING to UNCALIBRATED on RS_SLAVE
2026-01-12 08:19:16 E830 ptp4l[1222181.141]: port 1 (ens2f2): minimum delay request interval 2^-4
2026-01-12 08:21:49 E830 ptp4l[1222334.451]: master offset 14452957125 s0 freq +99999993 path delay  -1765507
2026-01-12 08:21:51 E830 ptp4l[1222336.271]: master offset 14634372303 s0 freq +100000002 path delay  -1192107
2026-01-12 08:21:53 E830 ptp4l[1222338.091]: master offset 14817154194 s0 freq +100000004 path delay  -1980894
2026-01-12 08:21:54 E830 ptp4l[1222339.910]: master offset 14998228638 s0 freq +100000000 path delay  -1104115
2026-01-12 08:21:56 E830 ptp4l[1222341.730]: master offset 15180345185 s0 freq +99999996 path delay  -1224137
2026-01-12 08:21:58 E830 ptp4l[1222343.550]: master offset 15362408004 s0 freq +100000005 path delay  -1331310
2026-01-12 08:22:00 E830 ptp4l[1222345.370]: master offset 15545276060 s0 freq +100000002 path delay  -2192295
2026-01-12 08:22:02 E830 ptp4l[1222347.190]: master offset 15726499328 s0 freq +100000000 path delay  -1403476
2026-01-12 08:22:04 E830 ptp4l[1222349.010]: master offset 15908234522 s0 freq +99999992 path delay  -1158509
2026-01-12 08:22:05 E830 ptp4l[1222350.830]: master offset 16090163738 s0 freq +100000008 path delay  -1082764
2026-01-12 08:22:07 E830 ptp4l[1222352.649]: master offset 16272583371 s0 freq +100000004 path delay  -1519613
2026-01-12 08:22:09 E830 ptp4l[1222354.469]: master offset 16454771603 s0 freq +99999997 path delay  -1709580
2026-01-12 08:22:11 E830 ptp4l[1222356.289]: master offset 16637063722 s0 freq +99999994 path delay  -1998395
2026-01-12 08:22:13 E830 ptp4l[1222358.109]: master offset 16817842516 s0 freq +100000005 path delay   -820497
2026-01-12 08:22:14 E830 ptp4l[1222359.929]: master offset 17000226649 s0 freq +99999999 path delay  -1213656
2026-01-12 08:22:16 E830 ptp4l[1222361.749]: master offset 17182743955 s0 freq +100000003 path delay  -1729195
2026-01-12 08:22:18 E830 ptp4l[1222363.569]: master offset 17364708461 s0 freq +99999997 path delay  -1719952
2026-01-12 08:22:20 E830 ptp4l[1222365.389]: master offset 17546359965 s0 freq +99999999 path delay  -1383778
2026-01-12 08:22:22 E830 ptp4l[1222367.209]: master offset 17728623835 s0 freq +100000008 path delay  -1631791
2026-01-12 08:22:24 E830 ptp4l[1222369.029]: master offset 17910882698 s0 freq +100000000 path delay  -1908937
2026-01-12 08:22:25 E830 ptp4l[1222370.849]: master offset 18092413083 s0 freq +99999992 path delay  -1438149
2026-01-12 08:22:27 E830 ptp4l[1222372.669]: master offset 18274833737 s0 freq +100000007 path delay  -1852386
2026-01-12 08:22:29 E830 ptp4l[1222374.489]: master offset 18457427995 s0 freq +99999996 path delay  -2450837
2026-01-12 08:22:31 E830 ptp4l[1222376.309]: master offset 18638791543 s0 freq +100000002 path delay  -1822306
2026-01-12 08:22:33 E830 ptp4l[1222378.129]: master offset 18820900476 s0 freq +99999996 path delay  -1923431
2026-01-12 08:22:35 E830 ptp4l[1222379.948]: master offset 19001811714 s0 freq +99472486 path delay  -1810955
2026-01-12 08:22:36 E830 ptp4l[1222381.768]: master offset 19000003686 s0 freq   +1717 path delay       198
2026-01-12 08:22:38 E830 ptp4l[1222383.589]: master offset 18999999982 s0 freq   -2059 path delay       154
2026-01-12 08:22:40 E830 ptp4l[1222385.409]: master offset 18999999858 s0 freq     -75 path delay       142
2026-01-12 08:22:42 E830 ptp4l[1222387.228]: master offset 19000000234 s0 freq    +207 path delay       142
2026-01-12 08:22:44 E830 ptp4l[1222389.048]: master offset 18887278520 s0 freq -60971337 path delay   1756609
2026-01-12 08:22:45 E830 ptp4l[1222390.868]: master offset 18705231573 s0 freq -99999999 path delay   1804430
2026-01-12 08:22:47 E830 ptp4l[1222392.689]: master offset 18523520266 s0 freq -99999991 path delay   1499451
2026-01-12 08:22:49 E830 ptp4l[1222394.509]: master offset 18341812353 s0 freq -99999999 path delay   1188808
2026-01-12 08:22:51 E830 ptp4l[1222396.329]: master offset 18159121909 s0 freq -100000001 path delay   1859116
2026-01-12 08:22:53 E830 ptp4l[1222398.149]: master offset 17977789479 s0 freq -100000003 path delay   1179990
2026-01-12 08:22:55 E830 ptp4l[1222399.969]: master offset 17795363742 s0 freq -99999996 path delay   1640641
2026-01-12 08:22:56 E830 ptp4l[1222401.789]: master offset 17613699978 s0 freq -100000005 path delay   1311036
2026-01-12 08:22:58 E830 ptp4l[1222403.608]: master offset 17432027116 s0 freq -99999992 path delay   1021864
2026-01-12 08:23:00 E830 ptp4l[1222405.428]: master offset 17249009195 s0 freq -100000004 path delay   2063006
2026-01-12 08:23:02 E830 ptp4l[1222407.248]: master offset 17067782455 s0 freq -99999997 path delay   1298159
2026-01-12 08:23:04 E830 ptp4l[1222409.068]: master offset 16885633879 s0 freq -100000002 path delay   1492176
2026-01-12 08:23:05 E830 ptp4l[1222410.887]: master offset 16702950051 s0 freq -100000000 path delay   2193756
2026-01-12 08:23:07 E830 ptp4l[1222412.707]: master offset 16520754613 s0 freq -99999994 path delay   2422901
2026-01-12 08:23:09 E830 ptp4l[1222414.527]: master offset 16339375307 s0 freq -100000006 path delay   1834028
2026-01-12 08:23:11 E830 ptp4l[1222416.346]: master offset 16157344956 s0 freq -99999993 path delay   1897491
2026-01-12 08:23:13 E830 ptp4l[1222418.166]: master offset 15976054400 s0 freq -99999997 path delay   1204592
2026-01-12 08:23:15 E830 ptp4l[1222419.986]: master offset 15794671690 s0 freq -100000005 path delay    614516
2026-01-12 08:23:16 E830 ptp4l[1222421.806]: master offset 15611340485 s0 freq -100000000 path delay   1981188
2026-01-12 08:23:18 E830 ptp4l[1222423.625]: master offset 15429965137 s0 freq -100000000 path delay   1400236
2026-01-12 08:23:20 E830 ptp4l[1222425.445]: master offset 15248169932 s0 freq -100000000 path delay   1213972
2026-01-12 08:23:22 E830 ptp4l[1222427.265]: master offset 15065648819 s0 freq -99999997 path delay   1758734
2026-01-12 08:23:24 E830 ptp4l[1222429.084]: master offset 14883740509 s0 freq -100000000 path delay   1707426
2026-01-12 08:23:25 E830 ptp4l[1222430.904]: master offset 14701627739 s0 freq -100000000 path delay   1862158
2026-01-12 08:23:27 E830 ptp4l[1222432.724]: master offset 14520391155 s0 freq -99999996 path delay   1078399
2026-01-12 08:23:29 E830 ptp4l[1222434.544]: master offset 14337819619 s0 freq -100000435 path delay   1655478
2026-01-12 08:23:31 E830 ptp4l[1222436.364]: master offset 14156268201 s0 freq -100000005 path delay   1219346
2026-01-12 08:23:33 E830 ptp4l[1222438.184]: master offset 13974050359 s0 freq -99999991 path delay   1438719
2026-01-12 08:23:35 E830 ptp4l[1222440.004]: master offset 13792290077 s0 freq -100000009 path delay   1210402
2026-01-12 08:23:36 E830 ptp4l[1222441.823]: master offset 13610234290 s0 freq -99999993 path delay   1302926
2026-01-12 08:23:38 E830 ptp4l[1222443.643]: master offset 13427851813 s0 freq -100000002 path delay   1700985
2026-01-12 08:23:40 E830 ptp4l[1222445.463]: master offset 13246362468 s0 freq -100000003 path delay   1204723
2026-01-12 08:23:42 E830 ptp4l[1222447.283]: master offset 13064563717 s0 freq -99999994 path delay    977274
2026-01-12 08:23:44 E830 ptp4l[1222449.103]: master offset 12882039863 s0 freq -100000000 path delay   1509871
2026-01-12 08:23:45 E830 ptp4l[1222450.923]: master offset 12700194122 s0 freq -99999998 path delay   1373156
2026-01-12 08:23:47 E830 ptp4l[1222452.743]: master offset 12517660706 s0 freq -100000005 path delay   1948245
2026-01-12 08:23:49 E830 ptp4l[1222454.563]: master offset 12335833120 s0 freq -99999995 path delay   1797390
2026-01-12 08:23:51 E830 ptp4l[1222456.383]: master offset 12153821298 s0 freq -100000000 path delay   1760567
2026-01-12 08:23:53 E830 ptp4l[1222458.203]: master offset 11971385323 s0 freq -100000006 path delay   2179622
2026-01-12 08:23:55 E830 ptp4l[1222460.023]: master offset 11789769233 s0 freq -99999996 path delay   1840598
2026-01-12 08:23:56 E830 ptp4l[1222461.842]: master offset 11608030953 s0 freq -100000005 path delay   1610842
2026-01-12 08:23:58 E830 ptp4l[1222463.662]: master offset 11426001801 s0 freq -100000000 path delay   1631654
2026-01-12 08:24:00 E830 ptp4l[1222465.482]: master offset 11244006933 s0 freq -99999993 path delay   1658936
